station;to station;azimuth;distance m
Skin;Green 2;303.847472222222000;10510.100
Skin;Pelican 2;322.119055555556000;5101.000
Skin;Water;348.812027777778000;9694.900
Storm;Green 2;345.515027777778000;10552.900
Storm;Skin;54.388361111111100;7486.700
Rifle;Storm;277.888138888889000;5795.800
Rifle;Green 2;322.711944444444000;13840.800
Rifle;Skin;3.812166666666670;5169.000
Sauz;Storm;309.959500000000000;9120.200
Sauz;Rifle;346.134333333333000;5214.500
Windy;Storm;349.805333333333000;10944.400
Windy;Rifle;20.873555555555600;10675.100
Windy;Sauz;45.804277777777800;7045.300
Lomalto;Windy;275.720916666667000;6409.100
Lomalto;Rifle;346.346805555556000;10923.900
Lomalto;Sauz;346.546305555556000;5709.500
Back;Windy;338.354833333333000;9885.900
Back;Lomalto;17.714194444444400;8974.100
Portalis 2;Back;239.610444444444000;4846.600
Portalis 2;Windy;310.703333333333000;10328.800
Portalis 2;Lomalto;346.597250000000000;6268.400
Last Resort;Back;307.579944444444000;7461.700
Last Resort;Portalis 2;346.100277777778000;7214.200
Topo;Back;326.712666666667000;11915.500
Topo;Portalis 2;349.237888888889000;12635.300
Topo;Last Resort;353.399361111111000;5446.200
Sea;Portalis 2;6.049722222222220;12100.200
Sea;Last Resort;30.871361111111100;5859.600
Sea;Topo;95.988527777777800;3651.000
Mosquito 2;Sea;315.724805555556000;8043.800
Mosquito 2;Topo;339.756083333333000;5734.200
Norwest;Sea;24.070500000000000;13816.100
Norwest;Mosquito 2;58.651250000000000;13167.600
Southeast;Norwest;258.937361111111000;9190.600
Southeast;Sea;342.638416666667000;11373.400
Southeast;Mosquito 2;23.549638888888900;5557.800
Avoca 2;Norwest;279.561000000000000;9311.900
Avoca 2;Southeast;357.186611111111000;3314.300
Avoca 2;Topo;0.309888888888889;13785.800
Avoca 2;Mosquito 2;13.756972222222200;8653.500
Plank;Norwest;8.508166666666670;5104.500
Plank;Avoca 2;70.624833333333300;10533.000
Beat;Plank;353.751527777778000;3661.200
Beat;Norwest;2.350222222222220;8695.000
Beat;Avoca 2;53.204555555555600;11910.800
Lopeña;Beat;294.990944444444000;10386.300
Lopeña;Plank;309.277361111111000;12679.400
Lopeña;Avoca 2;0.589972222222222;11529.800
Buoy;Beat;357.090277777778000;8946.000
Buoy;Lopeña;63.120972222222200;10041.400
Indian 2;Buoy;276.443305555556000;7927.600
Indian 2;Beat;319.679555555556000;12884.800
Indian 2;Lopeña;11.200527777777800;5540.600
Gum;Buoy;0.865305555555556;6106.500
Gum;Lopeña;40.364861111111100;13971.800
Gum;Indian 2;56.818611111111100;9521.800
Con;Gum;280.354500000000000;7907.200
Con;Buoy;314.386583333333000;10760.800
Con;Indian 2;1.617666666666670;6640.000
Gap;Salt;145.197500000000000;10189.800
Gap;Murdock;186.076222222222000;4539.600
Gap;Gum;3.456083333333330;5893.900
Gap;Indian 2;36.883250000000000;13870.100
Gap;Con;61.276833333333300;9274.000
Coyote 2;Salt;191.571777777778000;7418.900
Coyote 2;Murdock;246.296000000000000;8504.300
Coyote 2;Gap;278.524972222222000;7390.600
Coyote 2;Gum;315.089833333333000;9854.300
Coyote 2;Indian 2;4.730555555555560;12236.300
Coyote 2;Con;8.406277777777780;5617.600
Mustang;McGloins Bluff;164.234994444444000;14895.510
Laguna Madre nb;McGloins Bluff;195.940055555556000;18108.920
Laguna Madre nb;Mustang;251.165597222222000;9541.850
Laguna Madre sb;Mustang;233.795238888889000;13797.550
Oso;McGloins Bluff;214.751722222222000;15572.900
Oso;Mustang;276.768666666667000;13030.000
Shamrock;Mustang;7.461611111111110;6962.500
Shamrock;Oso;68.856583333333300;14840.600
Shamrock;McGloins Bluff;146.334222222222000;8929.600
Grants 2;Laguna Madre sb;88.549694444444400;9504.500
Grants 2;Laguna Madre nb;123.128361111111000;8829.800
Grants 2;Mustang;191.714944444444000;8068.700
Island;Laguna Madre sb;161.235027777778000;2528.300
Island;Grants 2;253.089944444444000;9080.600
Pass;Island;112.652305555556000;6942.900
Pass;Grants 2;203.253638888889000;5780.200
Sandhill;Island;158.302888888889000;8965.700
Sandhill;Pass;208.665833333333000;6448.500
Hardpan;Laguna Madre sb;204.129611111111000;7481.600
Hardpan;Island;221.132500000000000;5887.100
Hardpan;Sandhill;298.435138888889000;8178.800
Landing;Hardpan;195.534083333333000;9748.400
Landing;Sandhill;240.709500000000000;11240.700
Richards 2;Landing;126.525416666667000;7163.000
Richards 2;Hardpan;167.045333333333000;14010.900
Richards 2;Sandhill;202.540888888889000;10565.200
Spit;Landing;153.478694444444000;5681.200
Spit;Richards 2;255.688055555556000;3323.600
Lonehill;Landing;197.069638888889000;10697.800
Lonehill;Spit;227.829388888889000;7662.900
Lonehill;Richards 2;236.156194444444000;10714.900
Mid;Lonehill;85.860833333333300;6932.300
Mid;Landing;158.818083333333000;10429.000
Mid;Richards 2;200.004000000000000;5812.800
Transient;Lonehill;134.389305555556000;7283.200
Transient;Landing;172.341305555556000;15458.000
Transient;Mid;196.987277777778000;5851.500
Transient;Richards 2;198.486694444444000;11660.300
Rox;Lonehill;220.507750000000000;4860.900
Rox;Transient;279.470500000000000;8481.100
Shells 2;Rox;157.793694444444000;14363.100
Shells 2;Lonehill;172.392888888889000;17143.100
Shells 2;Transient;193.862972222222000;12255.600
Griffins Point 2;Rox;193.188777777778000;10187.300
Griffins Point 2;Lonehill;201.928444444444000;14676.900
Griffins Point 2;Shells 2;293.507138888889000;8463.500
Salt;Griffins Point 2;176.007638888889000;6017.500
Salt;Shells 2;250.313555555556000;7797.800
Murdock;Salt;121.466250000000000;7381.700
Murdock;Griffins Point 2;145.745222222222000;11924.800
Murdock;Shells 2;189.184333333333000;6560.500
Rabbit 2;Rox;239.369111111111000;10934.500
Rabbit 2;Griffins Point 2;301.523083333333000;8317.500
Penescal;Rabbit 2;166.518500000000000;6339.500
Penescal;Rox;214.054277777778000;14163.900
Penescal;Griffins Point 2;252.074611111111000;5897.900
Frank 2;Rox;296.437361111111000;6837.000
Frank 2;Rabbit 2;20.896555555555600;9218.800
Agua;Frank 2;236.378166666667000;10546.900
Agua;Rabbit 2;296.771472222222000;6160.800
Crawford 2;Agua;195.391027777778000;9821.000
Crawford 2;Rabbit 2;230.451416666667000;10514.500
Crawford 2;Penescal;266.829777777778000;9604.900
Pasadiso;Agua;226.069666666667000;10571.900
Pasadiso;Rabbit 2;250.817250000000000;13886.900
Pasadiso;Crawford 2;293.078722222222000;5447.000
Dial;Meades Ranch;278.623152777778000;19817.100
Dial;Waldo;29.377302777777800;10904.290
Kill Creek;Dial;286.518713888889000;11631.360
Kill Creek;Waldo;335.593752777778000;14074.560
Lawrence 2;Dial;345.589444444444000;30858.070
Lawrence 2;Kill Creek;7.439775000000000;26800.750
Old Well 2;Meades Ranch;357.202547222222000;43105.420
Old Well 2;Dial;23.588225000000000;43689.320
Old Well 2;Lawrence 2;68.000558333333300;27034.110
Brown 2;Old Well 2;327.016625000000000;21842.530
Brown 2;Lawrence 2;24.793383333333300;31380.060
Lipps;Brown 2;331.418486111111000;27505.660
Lipps;Lawrence 2;359.947166666667000;52663.940
Lebanon;Old Well 2;7.973186111111110;24251.310
Lebanon;Brown 2;69.562072222222200;16240.880
Cooper;Lebanon;342.073150000000000;17517.190
Cooper;Brown 2;23.726577777777800;24412.030
Cooper;Lipps;94.603386111111100;22983.180
Herrick NE;Cooper;335.323594444444000;33040.000
Herrick NE;Lipps;17.906863888888900;29656.350
Blue Hill NE;Cooper;11.095141666666700;35553.500
Blue Hill NE;Lipps;42.014158333333300;44447.500
Blue Hill NE;Herrick NE;76.779430555555600;21113.720
Bossing;Wilson;152.447280555556000;31487.960
Bossing;Heath;222.328975000000000;34850.980
Sherman;Bossing;99.250652777777800;28281.910
Sherman;Wilson;127.494425000000000;53416.880
Sherman;Heath;171.800269444444000;30541.550
Loder;Sherman;56.247677777777800;13496.770
Loder;Heath;145.656172222222000;27537.230
Loder;Iron Mound;238.973350000000000;36392.800
Central 2;Bossing;143.609294444444000;22255.310
Central 2;Sherman;227.641941666667000;19918.320
Little River;Central 2;121.924022222222000;12063.890
Little River;Bossing;136.069641666667000;33757.250
Little River;Sherman;192.806611111111000;20285.380
Chase;Bossing;197.015594444444000;31043.820
Chase;Central 2;242.142205555556000;25266.070
Chase;Little River;260.478533333333000;33058.370
Savage;Chase;146.240827777778000;25236.970
Savage;Little River;215.156216666667000;32281.980
Gilmore 2;Savage;87.655175000000000;27216.560
Gilmore 2;Chase;115.826377777778000;45713.620
Gilmore 2;Little River;161.337500000000000;26616.880
Partridge;Savage;143.333069444444000;23422.960
Partridge;Gilmore 2;213.505711111111000;23920.620
Arlington;Savage;170.150022222222000;31594.110
Arlington;Partridge;214.847933333333000;15054.830
Sunflower;Arlington;93.222925000000000;30336.130
Sunflower;Partridge;122.954263888889000;25789.680
Sunflower;Gilmore 2;166.126094444444000;34959.490
Pretty Prairie;Arlington;123.974055555556000;20869.570
Pretty Prairie;Sunflower;232.384202777778000;16391.280
Cheney;Pretty Prairie;124.451808333333000;18481.300
Cheney;Sunflower;173.752030555556000;20557.840
Kingman;Arlington;172.438066666667000;32450.630
Kingman;Pretty Prairie;212.447769444444000;24332.280
Kingman;Cheney;250.323527777778000;30087.320
Belmont;Kingman;114.509447222222000;17645.700
Belmont;Cheney;215.250205555556000;21301.930
Prairie;Kingman;175.036850000000000;23604.860
Prairie;Belmont;220.845219444444000;21445.700
Summer;Prairie;82.954547222222200;29108.620
Summer;Belmont;130.405833333333000;19445.120
Summer;Cheney;175.267952777778000;30080.900
Quarry;Prairie;136.540427777778000;20372.700
Quarry;Summer;218.927597222222000;23664.420
Rutherford;Prairie;175.616811111111000;25034.680
Rutherford;Quarry;229.936186111111000;15837.980
Anthony nwb;Quarry;247.656597222222000;9156.810
Anthony nwb;Rutherford;28.594688888888900;7639.490
Anthony seb;Rutherford;75.335841666666700;7580.750
Anthony seb;Anthony nwb;142.489797222222000;6034.705
Anthony seb;Quarry;210.129294444444000;9555.290
Miller 3;Rutherford;127.471652777778000;20139.640
Miller 3;Anthony nwb;146.982008333333000;22605.470
Miller 3;Anthony seb;148.592797222222000;16595.380
Miller 3;Quarry;170.274047222222000;22750.300
Fowler;Miller 3;46.492544444444500;14090.870
Fowler;Rutherford;95.606497222222200;26314.850
Fowler;Anthony seb;103.350016666667000;19374.420
Fowler;Quarry;132.199933333333000;18947.060
Fowler;Summer;181.590666666667000;31123.760
Sand Creek;Blue Hill NE;313.652200000000000;24098.720
Sand Creek;Herrick NE;8.217402777777780;21734.300
Lars;Sand Creek;273.225288888889000;17683.280
Lars;Herrick NE;327.037447222222000;26832.690
Lowell;Sand Creek;331.917372222222000;20604.890
Lowell;Lars;24.863358333333300;18918.970
Wanda;Blue Hill NE;341.323011111111000;34117.600
Wanda;Sand Creek;22.516791666666700;16964.230
Wanda;Lowell;98.896369444444400;16353.500
Mason;Blue Hill NE;6.026983333333330;32678.760
Mason;Sand Creek;52.781547222222200;26146.530
Mason;Wanda;89.373455555555600;14295.730
Prosser;Mason;322.082280555556000;16450.460
Prosser;Wanda;17.650936111111100;13803.220
Prosser;Lowell;62.441230555555600;22944.020
Shelton eb;Prosser;302.411438888889000;15548.870
Shelton eb;Lowell;20.756269444444400;20303.040
Shelton wb;Shelton eb;250.159711111111000;7884.720
Shelton wb;Prosser;285.358608333333000;21312.860
Shelton wb;Lowell;359.155755555556000;16318.190
Valley;Prosser;302.688786111111000;30145.340
Valley;Shelton eb;303.085086111111000;14597.160
Valley;Shelton wb;335.668283333333000;11687.380
Valley;Lowell;349.358958333333000;27437.340
Cameron 2;Prosser;345.369280555556000;27976.240
Cameron 2;Shelton eb;17.915691666666700;19678.440
Cameron 2;Valley;59.576266666666700;21180.560
Deer 2;Cameron 2;338.306888888889000;32368.590
Deer 2;Valley;8.746705555555550;41311.920
Divide 2;Deer 2;261.135452777778000;20125.460
Divide 2;Cameron 2;310.156083333333000;41779.190
Divide 2;Valley;340.033325000000000;40161.200
Pompey;Prosser;14.180488888888900;46370.040
Pompey;Cameron 2;45.772002777777800;25620.150
Pompey;Deer 2;112.087772222222000;32590.680
Yale;Deer 2;329.074511111111000;37821.130
Yale;Divide 2;0.722427777777778;35547.370
Brayton;Pompey;347.525525000000000;40832.160
Brayton;Deer 2;37.730797222222200;34959.830
Brayton;Yale;96.878783333333300;40942.950
Custer;Brayton;3.456397222222220;18954.460
Custer;Yale;71.467002777777800;44075.970
Daily;Custer;242.243786111111000;9688.990
Daily;Brayton;332.647061111111000;16222.910
Daily;Yale;73.956280555555600;34544.820
Elm;Custer;292.462369444444000;28104.430
Elm;Daily;311.257127777778000;23157.700
Elm;Yale;32.344416666666700;29471.050
Ono;Custer;23.648686111111100;22797.840
Ono;Elm;74.054847222222200;36467.230
Buffalo;Ono;295.859244444444000;26747.680
Buffalo;Custer;335.286011111111000;35865.460
Buffalo;Elm;26.690027777777800;24402.790
Deloit;Ono;9.371580555555560;36057.720
Deloit;Buffalo;51.462472222222200;38214.930
McClure;Deloit;291.787427777778000;16833.150
McClure;Ono;346.767544444444000;42978.350
McClure;Buffalo;25.252261111111100;33305.610
Hall;Deloit;30.171713888888900;20043.580
Hall;McClure;66.769602777777800;27947.410
Page swb;Hall;311.053247222222000;20743.590
Page swb;Deloit;349.738297222222000;31477.620
Page swb;McClure;22.066200000000000;26656.610
Old;Hall;344.604344444444000;18688.670
Old;Page swb;67.706950000000000;11521.600
Page neb;Old;290.440888888889000;5840.120
Page neb;Page swb;38.929447222222200;8250.990
Walnut;Hall;359.634000000000000;31682.150
Walnut;Old;19.162436111111100;14461.370
Walnut;Page swb;40.530911111111100;23713.360
Walnut;Page neb;41.340363888888900;15466.810
Prairie 1;Old;304.213375000000000;15467.560
Prairie 1;Page neb;312.324847222222000;9895.820
Prairie 1;Page swb;350.719772222222000;13260.800
Prairie 1;Walnut;254.133372222222000;18196.700
Sparta;Hall;34.200330555555600;41216.100
Sparta;Page swb;62.250361111111100;43767.820
Sparta;Walnut;84.093263888888900;23387.760
Santee;Sparta;20.838405555555600;23773.290
Santee;Walnut;52.212108333333300;40141.900
Avon;Santee;319.305686111111000;26634.140
Avon;Sparta;348.070391666667000;43370.160
Avon;Walnut;17.671813888888900;47092.520
Vod;Santee;357.604569444444000;31214.370
Vod;Avon;55.630708333333300;19401.430
Yankton;Santee;46.422958333333300;40640.140
Yankton;Avon;80.628233333333300;47301.290
Yankton;Vod;95.928508333333300;30771.370
Wieters;Yankton;325.173222222222000;33767.890
Wieters;Vod;24.706788888888900;27109.210
Freeman;Yankton;7.897241666666670;28293.450
Freeman;Vod;54.252063888888900;42499.620
Freeman;Wieters;89.403744444444500;23079.060
Wolf Creek;Freeman;324.865455555556000;22641.140
Wolf Creek;Wieters;28.120972222222200;21316.920
Silver Lake;Freeman;9.574908333333330;19681.990
Silver Lake;Wolf Creek;86.970755555555600;16281.850
Elm Springs;Wolf Creek;282.125247222222000;14585.940
Elm Springs;Wieters;349.003016666667000;22294.930
Farmer;Wolf Creek;348.393941666667000;25621.590
Farmer;Elm Springs;22.462325000000000;23822.030
Salem;Silver Lake;354.531747222222000;24781.890
Salem;Wolf Creek;28.556791666666700;29071.990
Salem;Farmer;88.723561111111100;18985.380
Canova;Salem;355.731988888889000;20239.790
Canova;Farmer;40.292058333333300;27021.430
Owens;Salem;23.216058333333300;21695.920
Owens;Canova;91.409883333333300;10031.400
Reese;Canova;273.846250000000000;13757.880
Reese;Farmer;9.746086111111110;21885.590
Crane;Owens;4.729297222222220;18356.750
Crane;Canova;32.603283333333300;21420.540
Caldwell 2;Crane;285.492408333333000;19293.950
Caldwell 2;Canova;343.001250000000000;24292.470
Caldwell 2;Reese;16.547486111111100;23257.850
Miner;Crane;324.373500000000000;15498.750
Miner;Caldwell 2;52.185772222222200;12097.970
Drakola;Miner;322.585169444444000;9936.490
Drakola;Caldwell 2;12.917980555555600;15715.960
Brock;Crane;26.443830555555600;21122.460
Brock;Miner;71.127972222222200;19444.260
Hansen;Brock;298.401688888889000;18326.540
Hansen;Crane;346.261138888889000;28467.010
Hansen;Miner;8.549852777777780;15220.700
Hansen;Drakola;49.216002777777800;10948.710
Larson;Brock;8.083327777777780;16725.890
Larson;Hansen;67.087936111111100;20028.070
Weiss;Larson;323.735975000000000;15252.560
Weiss;Hansen;25.076263888888900;22214.760
Jeska;Brock;40.181744444444400;12612.120
Jeska;Larson;140.181041666667000;9012.110
Oakwood Lake;Jeska;33.416016666666700;20469.480
Oakwood Lake;Larson;59.198044444444400;19828.930
Oakwood Lake;Weiss;94.792547222222200;26095.950
Horswill;Oakwood Lake;333.751919444444000;32511.900
Horswill;Weiss;23.276794444444400;29432.320
Olson;Oakwood Lake;12.907480555555600;28639.960
Olson;Weiss;51.567222222222200;41361.640
Olson;Horswill;93.566669444444500;20722.890
Elfring;Olson;298.776305555556000;26441.450
Elfring;Horswill;347.802700000000000;11779.780
Franklin 2;Olson;345.977483333333000;20804.750
Franklin 2;Horswill;39.595650000000000;24542.790
Franklin 2;Elfring;67.787038888888900;19550.020
Helgen;Franklin 2;309.603222222222000;30894.730
Helgen;Elfring;348.079452777778000;27750.950
Mound 2;Franklin 2;1.366911111111110;19191.820
Mound 2;Elfring;34.925963888888900;32413.900
Mound 2;Helgen;91.416741666666700;24194.070
Waubay;Mound 2;316.635305555556000;38340.960
Waubay;Helgen;355.535580555556000;27459.000
Boating;Mound 2;347.909263888889000;24673.890
Boating;Helgen;38.926833333333300;30269.240
Boating;Waubay;100.317266666667000;21411.460
Preacher Hill;Boating;337.619947222222000;22001.180
Preacher Hill;Waubay;37.508805555555600;20847.070
Pickerel;Preacher Hill;270.515769444444000;12113.760
Pickerel;Waubay;1.883758333333330;16679.620
Drywood;Preacher Hill;349.680355555556000;18071.670
Drywood;Pickerel;26.692622222222200;19758.880
Brown Valley seb;Boating;22.673186111111100;30870.600
Brown Valley seb;Preacher Hill;68.126611111111100;21779.220
Brown Valley seb;Drywood;112.483475000000000;25305.730
Brown Valley nwb;Brown Valley seb;329.119238888889000;8223.570
Brown Valley nwb;Boating;12.159327777777800;36366.500
Brown Valley nwb;Preacher Hill;46.469708333333300;22048.100
Brown Valley nwb;Drywood;97.735869444444400;19344.020
Layden;Boating;27.777791666666700;44117.780
Layden;Brown Valley seb;39.216386111111100;13636.730
Layden;Preacher Hill;57.112386111111100;34349.220
Layden;Brown Valley nwb;74.743872222222200;13296.710
Layden;Drywood;88.467877777777800;32002.150
Enwiller;Layden;1.322766666666670;21332.910
Enwiller;Drywood;55.674050000000000;39333.510
Hankinson;Enwiller;323.173486111111000;28660.110
Hankinson;Drywood;18.631988888888900;47711.590
Oscarson;Layden;30.564202777777800;31979.570
Oscarson;Drywood;59.602286111111100;55945.230
Oscarson;Enwiller;68.436991666666700;16897.920
Oscarson;Hankinson;117.171125000000000;36837.040
Foss;Oscarson;358.883783333333000;23863.440
Foss;Hankinson;77.708141666666700;33066.340
Wahpeton;Foss;356.088436111111000;15110.410
Wahpeton;Hankinson;54.730380555555600;38308.120
Western;Oscarson;45.046308333333300;38930.460
Western;Foss;82.558805555555600;28143.930
Western;Wahpeton;111.610213888889000;31049.070
Bullis;Oscarson;77.585841666666700;31633.710
Bullis;Foss;118.641050000000000;35593.160
Bullis;Western;170.859508333333000;20956.570
Fox 2;Western;324.000347222222000;20219.010
Fox 2;Wahpeton;73.681433333333300;17718.200
Indian 3;Western;353.804933333333000;33885.010
Indian 3;Fox 2;25.358541666666700;19159.670
Indian 3;Wahpeton;48.552186111111100;33642.270
Meadows;Indian 3;268.272513888889000;22012.480
Meadows;Fox 2;320.276094444444000;21686.230
Meadows;Wahpeton;8.218494444444450;21921.730
Tansem;Indian 3;0.505097222222222;29183.500
Tansem;Meadows;36.793661111111100;37169.480
Barnesville;Tansem;264.360744444444000;19089.480
Barnesville;Indian 3;325.408886111111000;33171.080
Barnesville;Meadows;6.470769444444440;28138.690
Eglon;Tansem;349.409727777778000;15682.250
Eglon;Barnesville;43.076852777777800;23602.360
Riverton;Eglon;267.871927777778000;15248.370
Riverton;Tansem;309.259230555556000;23452.650
Riverton;Barnesville;2.870827777777780;16735.770
Keene;Eglon;326.658491666667000;23199.550
Keene;Riverton;7.109036111111110;20095.540
Syre;Eglon;7.892894444444440;40367.040
Syre;Keene;41.564197222222200;27484.840
Morken;Keene;279.484133333333000;14225.090
Morken;Riverton;332.526780555556000;25124.130
Borup;Syre;265.836830555556000;24179.660
Borup;Keene;342.470169444444000;19802.890
Borup;Morken;26.014883333333300;18382.860
Gary;Syre;342.429725000000000;22883.390
Gary;Borup;36.220358333333300;29130.480
Wicklow;Gary;263.817619444444000;17642.350
Wicklow;Syre;309.063769444444000;31570.410
Wicklow;Borup;358.949827777778000;21655.940
Fertile;Gary;349.548211111111000;14802.530
Fertile;Wicklow;42.156352777777800;22139.730
Beltrami;Fertile;270.443750000000000;21061.590
Beltrami;Gary;301.720891666667000;27977.980
Beltrami;Wicklow;339.368472222222000;17768.610
Tilden;Fertile;355.255400000000000;19791.620
Tilden;Beltrami;44.900755555555600;27516.390
Andover;Tilden;274.012861111111000;21062.420
Andover;Fertile;313.007961111111000;31068.390
Andover;Beltrami;355.493144444444000;21099.940
Ives;Tilden;340.426988888889000;27568.590
Ives;Andover;25.701505555555600;27144.550
Shirley;Ives;243.579291666667000;19161.040
Shirley;Tilden;303.349830555556000;31691.090
Shirley;Andover;341.121727777778000;16875.820
Bray;Ives;352.905738888889000;14652.570
Bray;Shirley;33.734294444444400;27681.530
Sherack;Bray;254.939972222222000;20125.290
Sherack;Ives;293.605463888889000;23237.250
Sherack;Shirley;346.939513888889000;18317.100
Viking;Bray;357.712730555556000;21608.150
Viking;Sherack;34.788216666666700;32580.380
Warren;Viking;256.873808333333000;18679.970
Warren;Bray;312.210194444444000;25818.110
Warren;Sherack;0.790033333333333;22576.290
Wright 3;Viking;346.769552777778000;15809.070
Wright 3;Warren;36.674125000000000;24418.920
Argyle;Wright 3;260.569302777778000;21056.060
Argyle;Viking;296.005566666667000;27199.890
Argyle;Warren;338.862472222222000;17355.950
Stephen wb;Wright 3;284.614116666667000;24337.630
Stephen wb;Argyle;343.848886111111000;9995.420
Stephen eb;Wright 3;300.932116666667000;17140.540
Stephen eb;Argyle;26.389266666666700;13662.220
Stephen eb;Stephen wb;73.408200000000000;9221.833
Deer;Wright 3;339.224569444444000;21049.480
Deer;Argyle;29.975158333333300;26646.360
Deer;Stephen eb;33.656605555555500;13036.710
Deer;Stephen wb;50.016438888888900;20968.100
Donaldson;Deer;258.340138888889000;19256.680
Donaldson;Wright 3;300.850497222222000;30741.000
Donaldson;Stephen eb;300.896658333333000;13600.480
Donaldson;Stephen wb;343.587591666667000;10044.550
Donaldson;Argyle;343.703586111111000;20039.930
Jupiter;Deer;329.590566666667000;17458.760
Jupiter;Donaldson;27.932913888888900;21409.530
Skane;Jupiter;266.736233333333000;19226.750
Skane;Deer;296.385188888889000;31350.020
Skane;Donaldson;332.660247222222000;20100.000
Hallock;Jupiter;305.993302777778000;15656.320
Hallock;Skane;32.439094444444400;12172.800
Granville;Jupiter;344.748108333333000;18810.800
Granville;Skane;36.590505555555600;23905.520
Granville;Hallock;40.793583333333300;11795.170
Hill 2;Granville;261.334027777778000;21596.670
Hill 2;Hallock;292.640952777778000;14820.230
Hill 2;Skane;335.843155555556000;17529.530
Canada;Granville;341.876297222222000;14491.790
Canada;Hill 2;44.812786111111100;23910.440
States;Canada;269.957100000000000;17605.470
States;Granville;301.813761111111000;26074.250
States;Hill 2;357.281336111111000;17021.670
Boundary m. 54;Canada;90.056111111111100;25.290
Boundary m. 65;States;270.200000000000000;109.680
Elbow;Bullis;64.175027777777800;16752.200
Elbow;Western;126.129058333333000;22728.580
Dalton;Elbow;359.711850000000000;17578.950
Dalton;Bullis;31.073252777777800;29044.170
Dalton;Western;77.118541666666700;18741.080
Leaf;Elbow;64.362466666666700;31074.560
Leaf;Dalton;98.391252777777800;28326.670
Holmes 2;Elbow;126.335455555556000;30439.150
Holmes 2;Dalton;145.432652777778000;43249.880
Holmes 2;Leaf;186.317508333333000;31689.270
Alexandria;Holmes 2;81.908875000000000;21313.510
Alexandria;Leaf;148.424938888889000;33434.850
Parker;Alexandria;358.612263888889000;25236.340
Parker;Holmes 2;35.972213888888900;34882.850
Parker;Leaf;100.900725000000000;17209.090
Osakis;Alexandria;110.474872222222000;17884.510
Osakis;Parker;151.220683333333000;35923.810
Leslie;Osakis;12.171905555555600;19742.870
Leslie;Alexandria;58.071402777777800;24641.190
Leslie;Parker;119.643463888889000;24664.640
Maple;Osakis;51.625569444444500;13473.060
Maple;Leslie;149.729369444444000;12656.330
Long;Maple;42.935088888888900;11166.100
Long;Leslie;101.187905555556000;14243.100
Birch;Osakis;96.456786111111100;19950.100
Birch;Maple;138.872908333333000;14061.370
Birch;Long;175.003850000000000;18836.310
Eagle;Birch;80.883405555555600;15480.720
Eagle;Long;134.027550000000000;23476.000
Lone;Eagle;350.005358333333000;24103.740
Lone;Birch;22.960191666666700;28455.390
Lone;Long;59.673147222222200;14721.540
Falls;Eagle;62.805847222222200;36625.520
Falls;Lone;100.858580555556000;37287.090
Brockway;Eagle;102.493877777778000;29485.310
Brockway;Lone;132.540283333333000;44576.630
Brockway;Falls;189.278061111111000;23443.620
Royalton nb;Brockway;42.311363888888900;6874.260
Royalton nb;Eagle;92.256855555555600;33435.720
Royalton nb;Falls;177.365630555556000;18069.690
Alberta;Brockway;75.946311111111100;15622.870
Alberta;Eagle;93.459097222222200;44006.860
Alberta;Royalton nb;96.948205555555600;10597.010
Alberta;Falls;149.653033333333000;22403.630
Royalton sb;Brockway;114.449450000000000;9189.810
Royalton sb;Royalton nb;157.196783333333000;9637.551
Royalton sb;Alberta;221.707111111111000;10198.620
Johnson;Falls;317.949258333333000;29121.690
Johnson;Eagle;18.698661111111100;40608.710
Johnson;Lone;49.345447222222200;22587.640
Rail;Falls;330.749247222222000;31753.450
Rail;Johnson;33.233777777777800;7254.030
Daggett;Falls;14.633252777777800;22304.190
Daggett;Johnson;90.281611111111100;25052.010
Daggett;Rail;106.350177777778000;21942.640
Jones 2;Daggett;19.943186111111100;26583.900
Jones 2;Rail;58.048822222222200;35490.390
Gull;Jones 2;282.224577777778000;24096.780
Gull;Daggett;334.175861111111000;33469.380
Gull;Rail;15.132538888888900;24862.200
Brook;Jones 2;18.570452777777800;33227.950
Brook;Gull;52.400113888888900;43044.260
Rabbit;Jones 2;45.445269444444400;17692.070
Rabbit;Gull;78.774113888888900;36831.350
Rabbit;Brook;173.973708333333000;19187.790
Bethlehem;Rabbit;99.436519444444400;22563.400
Bethlehem;Brook;133.276530555556000;33242.560
French;Bethlehem;19.277400000000000;18174.420
French;Rabbit;64.570775000000000;31285.620
French;Brook;100.616691666667000;30705.500
Rae;Bethlehem;69.640266666666700;18058.990
Rae;French;134.899675000000000;15387.610
Kimberly;Rae;345.994183333333000;8864.090
Kimberly;Bethlehem;44.794863888888900;20981.970
Kimberly;French;104.451791666667000;9044.460
Grindle;Rae;72.065561111111100;9078.780
Grindle;Kimberly;118.345402777778000;12234.500
Gregor;Grindle;343.883738888889000;9430.960
Gregor;Rae;26.906752777777800;13299.420
Gregor;Kimberly;68.226866666666700;8778.460
Tamarack;Grindle;22.687758333333300;18003.040
Tamarack;Gregor;51.680263888888900;12169.220
Douglas;Grindle;61.261883333333300;12657.890
Douglas;Gregor;102.276063888889000;14016.630
Douglas;Tamarack;158.500905555556000;11305.830
Bachelor 2;Douglas;66.091625000000000;12287.240
Bachelor 2;Tamarack;109.860797222222000;16327.950
Wright 2;Bachelor 2;332.408527777778000;9954.360
Wright 2;Douglas;25.605763888888900;15314.640
